content,clean_emoji,language
Memudahkan kami ketika sedang sakit dan tdk bisa kemana2.,memudahkan kami ketika sedang sakit dan tdk bisa kemana2.,id
"Help more in this pandemic,","help more in this pandemic,",en
"Sedang payment, sudah masukin OTP, tiba2 aplikasi crash. Transaksi di halodoc sy tidak terecord namun pembayaran tetap berhasil. 😊 Chat dokter, sudah kepotong saldo. Dokter gak meresponse2. Saldo tetap kepotong dan dikembalikan dalam waktu 5 hari kerja. Ini gimana ya halodoc. Tolong yaa dalam kurun less than 1 hour, kejadian 2x karena kesalahan sistem.","sedang payment, sudah masukin otp, tiba2 aplikasi crash. transaksi di halodoc sy tidak terecord namun pembayaran tetap berhasil. chat dokter, sudah kepotong saldo. dokter gak meresponse2. saldo tetap kepotong dan dikembalikan dalam waktu 5 hari kerja. ini gimana ya halodoc. tolong yaa dalam kurun less than 1 hour, kejadian 2x karena kesalahan sistem.",id
"Tidak ada status dokter lg sibuk atau tidak. Hbs bayar dengan CC, lgsg muncul dokter lg sibuk. Diawal tdk ada info dokter tsb sibuk. Note : sudah kirim email, tp msh blm ada feedback. Sudah 2*24jam.","tidak ada status dokter lg sibuk atau tidak. hbs bayar dengan cc, lgsg muncul dokter lg sibuk. diawal tdk ada info dokter tsb sibuk. note : sudah kirim email, tp msh blm ada feedback. sudah 2*24jam.",id
"Sangat membantu apalagi masa pandemi seperti ini, terimakasih Halodoc.","sangat membantu apalagi masa pandemi seperti ini, terimakasih halodoc.",id
"1 resep ada bbrapa obat ada 2 driver assigned: yang A minta refund, yang B ON PROGRESS, Driver A telpon bahwa apoteknya tutup, dia jg ga tau kan ambil obat apa, dia telp minta cancel supaya lanjut cancel aku minta cancel, yang B juga ternyata otomatis ke -cancel RESEPNYA HANGUS EMG GILE HALO DOC INI 👍👍👍 trus gimana nasib driver B yang uda kebeli? menyesali saja sudah melayani orderan halo doc, dari dulu sistem ""Availability check"" kalian SELALU tidak reliable","1 resep ada bbrapa obat ada 2 driver assigned: yang a minta refund, yang b on progress, driver a telpon bahwa apoteknya tutup, dia jg ga tau kan ambil obat apa, dia telp minta cancel supaya lanjut cancel aku minta cancel, yang b juga ternyata otomatis ke -cancel resepnya hangus emg gile halo doc ini trus gimana nasib driver b yang uda kebeli? menyesali saja sudah melayani orderan halo doc, dari dulu sistem ""availability check"" kalian selalu tidak reliable",id
Perfect apps and helpful,perfect application and helpful,en
Sangat membantu kerennnn,sangat membantu kerennnn,id
Name and special notes not transferred to gojek app the driver had to call again to ask who order the medicine and how to deliver them properly.,name and special notes not transferred to gojek application the driver had to call again to ask who order the medicine and how to deliver them properly.,en
"Sangat membantu ditangah isoman, trimakasih guys.. semoga cepat IPO ya HaloDoc.","sangat membantu ditangah isoman, trimakasih guys.. semoga cepat ipo ya halodoc.",id
Sangat membantu disaat pandemi seperti ini,sangat membantu disaat pandemi seperti ini,id
Sangat tertolong oleh Halodoc,sangat tertolong oleh halodoc,id
"Ok, sangat membantu sekali, makasih","ok, sangat membantu sekali, makasih",id
"Bagus, dokternya ramah dan baik. Sangat membantu","bagus, dokternya ramah dan baik. sangat membantu",id
Seakan punya dokter pribadi 24/7,seakan punya dokter pribadi 24/7,id
"Sangat lambat respons.. resep ditolak tapi tidak ad penjelasan, bertanya sampai 2 hari baru dikasitau kalau stok habis. Semoga kedepannya bisa lebih baik, tapi saat ini 1 bintang nilai dari saya","sangat lambat respons.. resep ditolak tapi tidak ad penjelasan, bertanya sampai 2 hari baru dikasitau kalau stok habis. semoga kedepannya bisa lebih baik, tapi saat ini 1 bintang nilai dari saya",id
Sangat berguna n sangat membantu. Terima kasih.,sangat berguna n sangat membantu. terima kasih.,id
"Pesanan saya dari tanggal 1 juli belum sampai, dicancel selalu gagal, sudah hubungi customer service tp blm juga diproses, selalu menunggu urutan...saya udah urut dari tanggal 1 lho ya... 👎👎👎👎👎👎👎👎👎","pesanan saya dari tanggal 1 juli belum sampai, dicancel selalu gagal, sudah hubungi customer service tp blm juga diproses, selalu menunggu urutan...saya udah urut dari tanggal 1 lho ya...",id
"Sangat membantu saat pandemic Covid, pengiriman cepat","sangat membantu saat pandemic covid, pengiriman cepat",id
Sangat membantu sekali.. apalagi di saat pandemi begini jd tidak perlu keluar rumah untuk konsultasi dokter atau beli obat..,sangat membantu sekali.. apalagi di saat pandemi begini jd tidak perlu keluar rumah untuk konsultasi dokter atau beli obat..,id
"Was really desperate to get a doctor on Monday. Booked the schedule on Monday but there are no confirmation until Thursday. Asked to refund but no solution at all from CS, just wait and wait. Now at Thursday night, they confirm my schedule. I have gone to other doctor, and recovered. Really disappointed.","was really desperate to get a doctor on monday. booked the schedule on monday but there are no confirmation until thursday. asked to refund but no solution at all from cs, just wait and wait. now at thursday night, they confirm my schedule. i have gone to other doctor, and recovered. really disappointed.",en
"Seharusnya ada fitur status sibuk/engganya di bagian konsul, biar ketauannya jgn pas udh bayar.","seharusnya ada fitur status sibuk/engganya di bagian konsul, biar ketauannya jgn pas udh bayar.",id
"The doctors don't even pretend to be sincere anymore, they'd straight up ask you to give them thumbs up even before the consultation actually starts. I'm sorry but to be honest that's kind of disappointing.","the doctors do not even pretend to be sincere anymore, they would straight up ask you to give them thumbs up even before the consultation actually starts. i am sorry but to be honest that is kind of disappointing.",en
"Sangat puas dan terbantu saat pandemi utk berkonsultasi dg drh Eva Novika Syafni di Halodoc krn anabul kami, Rigby, mongrel usia 2,5 th BAB dan muntah berdarah. Saya diminta mengirim foto feses dan menyebut keluhan yg terjadi selama 2 hari. Drh Eva lalu mendiagnosa dan meresepkan 4 macam obat minum. Setelah chat selesai, resep digital dikirim, pembyran dilunasi. Dlm waktu kurang dari 40 menit, obat2an diterima walau ada 2 jenis yg hrs kami cari sendiri. Selang 2 hari, anabul kami sdh sehat.","sangat puas dan terbantu saat pandemi utk berkonsultasi dg drh eva novika syafni di halodoc krn anabul kami, rigby, mongrel usia 2,5 th bab dan muntah berdarah. saya diminta mengirim foto feses dan menyebut keluhan yg terjadi selama 2 hari. drh eva lalu mendiagnosa dan meresepkan 4 macam obat minum. setelah chat selesai, resep digital dikirim, pembyran dilunasi. dlm waktu kurang dari 40 menit, obat2an diterima walau ada 2 jenis yg hrs kami cari sendiri. selang 2 hari, anabul kami sdh sehat.",id
"The app seems unstable, it takes time to load the prescription preview. Also takes time to send the message to the doctor while actually the internet connection fast enough for the other app.","the application seems unstable, it takes time to load the prescription preview. also takes time to send the message to the doctor while actually the internet connection fast enough for the other application.",en
Sangat membantu dalam keaadaann isolasi mandiri,sangat membantu dalam keaadaann isolasi mandiri,id
"Orderan terbatalkan hanya karena driver membatalkan pesanan. Kenapa tidak driver nya saja yang dicari ulang? Kemudian setelah order batal uang tidak langsung kembali (CS info butuh proses 3-5 kerja). Saya butuh obat darurat, masa disuruh nunggu 3-5 hari ?","orderan terbatalkan hanya karena driver membatalkan pesanan. kenapa tidak driver nya saja yang dicari ulang? kemudian setelah order batal uang tidak langsung kembali (cs info butuh proses 3-5 kerja). saya butuh obat darurat, masa disuruh nunggu 3-5 hari ?",id
Fast respon sekali..,fast respon sekali..,et
Bermanfaat di saat pandemi,bermanfaat di saat pandemi,id
"pesen swab antigen lewat halodoc. saldo go pay sudah terpotong tp tidak ada di riwayat transaksi. sudah coba chat, email, telpon gak direspon. aplikasi ini katanya bagus, nyatanya servisnya jelek sekali. customer service selalu sibuk. aplikasi yg sangat mengecewakan dan gak ada solusi sm sekali.","pesen swab antigen lewat halodoc. saldo go pay sudah terpotong tp tidak ada di riwayat transaksi. sudah coba chat, email, telpon gak direspon. aplikasi ini katanya bagus, nyatanya servisnya jelek sekali. customer service selalu sibuk. aplikasi yg sangat mengecewakan dan gak ada solusi sm sekali.",id
Sangat membantu konsultasi dan berobat di saat pandemi seperti ini,sangat membantu konsultasi dan berobat di saat pandemi seperti ini,id
Respon beli obatnya lama banget udah 5jam belum dilayani bilangnya cuma 15 menit.,respon beli obatnya lama banget udah 5jam belum dilayani bilangnya cuma 15 menit.,id
Sangat membantu dikala susah..,sangat membantu dikala susah..,id
UI UX sangat baik. Dokternya sangat profesional.,ui ux sangat baik. dokternya sangat profesional.,id
"Biaya dokter terjangkau, ngak perlu antri ke dokter dan ke apotik, tunggu di rumah aja..mantap","biaya dokter terjangkau, ngak perlu antri ke dokter dan ke apotik, tunggu di rumah aja..mantap",id
Dokter ramah dan kooperatif,dokter ramah dan kooperatif,id
fast & quick response,fast & quick response,fr
"Pengalaman beli obat pertama kali, cepat sekali pengirimannya. Mantap. Terima kasih","pengalaman beli obat pertama kali, cepat sekali pengirimannya. mantap. terima kasih",id
Saldo yang ada di wallet tidak bisa dicairkan kembali padahal sudah ada konfirmasi pemesanan yg kemudian dibatalkan dari pihak aplikasi dan akhirnya saldo nyantol di wallet dan tidak bisa melakukan penarikan saldo. Semoga untuk pembaharuan berikutnya bisa ditambahkan fitur penarikan saldo wallet,saldo yang ada di wallet tidak bisa dicairkan kembali padahal sudah ada konfirmasi pemesanan yg kemudian dibatalkan dari pihak aplikasi dan akhirnya saldo nyantol di wallet dan tidak bisa melakukan penarikan saldo. semoga untuk pembaharuan berikutnya bisa ditambahkan fitur penarikan saldo wallet,id
"Tidak bagus untuk pemesanan obat, saya order sudah 5 hari ga nyampe2 padahal maksimal 4 hari, cs ga ada respon","tidak bagus untuk pemesanan obat, saya order sudah 5 hari ga nyampe2 padahal maksimal 4 hari, cs ga ada respon",id
I made appointment for covid test with 6 hours result. The result came 6 days after the test. So the test is useless because it has long overdue the date. What a waste of 900.000 IDR,i made appointment for covid test with 6 hours result. the result came 6 days after the test. so the test is useless because it has long overdue the date. what a waste of 900.000 idr,en
sangat memudahkan disaat pandemi sekarang,sangat memudahkan disaat pandemi sekarang,id
mungkin bisa di beri pilihan video call untuk konsultasi,mungkin bisa di beri pilihan video call untuk konsultasi,id
"every time I chat and I have paid, but the request is busy and directed to other doctors. while the gopay balance has been deducted and will be returned in 5 working days. not effective for this app","every time i chat and i have paid, but the request is busy and directed to other doctors. while the gopay balance has been deducted and will be returned in 5 working days. not effective for this application",en
"This app is so helpful, everywhere you are halodoc will help you to diagnose your symptoms. It's safe because halodoc collaboration with doctors. I suggest you to download this app","this application is so helpful, everywhere you are halodoc will help you to diagnose your symptoms. it is safe because halodoc collaboration with doctors. i suggest you to download this application",en
"harus bener2 cari dokter yg sesuai. ada yang buru2 pgn selesai, ada juga yang baik dan ramah. overall aplikasinya lumayan membantu disaat pandemi gini","harus bener2 cari dokter yg sesuai. ada yang buru2 pgn selesai, ada juga yang baik dan ramah. overall aplikasinya lumayan membantu disaat pandemi gini",id
"Aplikasi nya agak ngelag pada saat chat, kolom chat juga ga turun kebawah waktu ngetik, gimana dong tau hasil ketikan saya kalau panjangnya lebih dari 1 baris","aplikasi nya agak ngelag pada saat chat, kolom chat juga ga turun kebawah waktu ngetik, gimana dong tau hasil ketikan saya kalau panjangnya lebih dari 1 baris",id
Verrry good aplication,verrry good aplication,en
Koordinasi dengan RS nya sangat kacau....,koordinasi dengan rs nya sangat kacau....,id
Very Helpfull and easy..,very helpfull and easy..,en
Aplikasi ga siap di launch. Kacau. Gue mesen obat udah 2 minggu di proses juga engga. Kalo ga ready kenapa di bikin available? Trus transaksinya ngegantung aja gt ga ada batas waktu cancel trus duit di refund otomatis. Gila yee ini menyangkut kesehatan orang kok ngasal banget sih.,aplikasi ga siap di launch. kacau. gue mesen obat udah 2 minggu di proses juga engga. kalo ga ready kenapa di bikin available? trus transaksinya ngegantung aja gt ga ada batas waktu cancel trus duit di refund otomatis. gila yee ini menyangkut kesehatan orang kok ngasal banget sih.,id
"By far it's so helpfull, during pandemic situation this is good way to get medical information and services.","by far it is so helpfull, during pandemic situation this is good way to get medical information and services.",en
Tidak bisa memilih antara mengaktifkan lokasi atau tentukan alamat,tidak bisa memilih antara mengaktifkan lokasi atau tentukan alamat,id
"Sangat membantu terutama di kondisi pandemi ini ketika fasyankes penuh dan kalau ada apa2 saat sedang isolasi mandiri. Tp terkadang aplikasinya suka error saat mengetik karena teksnya tdk muncul sampai bawah. Saya tdk tahu penyebabnya apa dr sinyal, kondisi hp saya atau dr aplikasinya. Tp sejauh ini sudah cukup baik. Semoga bs terus ditingkatkan","sangat membantu terutama di kondisi pandemi ini ketika fasyankes penuh dan kalau ada apa2 saat sedang isolasi mandiri. tp terkadang aplikasinya suka error saat mengetik karena teksnya tdk muncul sampai bawah. saya tdk tahu penyebabnya apa dr sinyal, kondisi hp saya atau dr aplikasinya. tp sejauh ini sudah cukup baik. semoga bs terus ditingkatkan",id
"Good Aplikasi buat tanya2 masalah kesehatan, wlpun sll ada kendala untuk chat krn dokter sibuk menangani pasien yang lain. Tapi respon Dokter sangat cepat & tepat ketika memberikan penjelasan mengenai kondisi pasien","good aplikasi buat tanya2 masalah kesehatan, wlpun sll ada kendala untuk chat krn dokter sibuk menangani pasien yang lain. tapi respon dokter sangat cepat & tepat ketika memberikan penjelasan mengenai kondisi pasien",id
