content,clean_emoji,language
"Fitur terlengkap sih so far dibandingkan sama aplikasi serupa lainnya. Udah gitu, treatment & informasi dari dokternya jauh lebih baik dari aplikasi lain. Kudos Alodokter!","fitur terlengkap sih so far dibandingkan sama aplikasi serupa lainnya. udah gitu, treatment & informasi dari dokternya jauh lebih baik dari aplikasi lain. kudos alodokter!",id
Aplikasinya bagus Dan juga membantu,aplikasinya bagus dan juga membantu,id
Nice app helpfull i think everyone should download this app,nice application helpfull i think everyone should download this application,en
Good dpt gratis konsul terus. Makasih,good dpt gratis konsul terus. makasih,et
"Sangat informatif dan membantu melegakan kekhawatiran , terima kasih banyak","sangat informatif dan membantu melegakan kekhawatiran , terima kasih banyak",id
Mantap membantu sekali,mantap membantu sekali,id
Good and very helpful,good and very helpful,en
Alhamdulillah sangat membantu sekali dan penjelasannya pun sangat luar biasa.. semoga berkah selalu,alhamdulillah sangat membantu sekali dan penjelasannya pun sangat luar biasa.. semoga berkah selalu,id
Sudah bayar.. Tp dokter ga balas² chat.. Uang melayang.. Kontak admin lewat wa buat minta solusi... Ga ada balasan.. Hati² transaksi dengan app ini jika ga mau buang² duit,sudah bayar.. tp dokter ga balas chat.. uang melayang.. kontak admin lewat wa buat minta solusi... ga ada balasan.. hati transaksi dengan application ini jika ga mau buang duit,id
Dokternya Respon Cepat,dokternya respon cepat,ca
"Dokter ramah, penjelasan komprehensif. Sangat membantu...","dokter ramah, penjelasan komprehensif. sangat membantu...",id
Bagus n cepattanggapnya,bagus n cepattanggapnya,id
i think this application is very useful for you guys who want to ask about ur health or for ur family member and else. they will not give u a scary answer and u can just ask anything thats great,i think this application is very useful for you guys who want to ask about you are health or for you are family member and else. they will not give you a scary answer and you can just ask anything that is great,en
Sangat praktis dan membantu,sangat praktis dan membantu,id
Layanan dokternya bagus,layanan dokternya bagus,id
Good for taking 1st step when you feel not well,good for taking 1st step when you feel not well,en
"Sales agentnya tidak memberi info bahwa layanan ini berlangganan bulanan, saldo otomatis terpotong ± rp 39.000","sales agentnya tidak memberi info bahwa layanan ini berlangganan bulanan, saldo otomatis terpotong rp 39.000",id
"Tidak sia-sia pakai proteksi Alodokter. Terima kasih, Alodokter ❤️","tidak sia-sia pakai proteksi alodokter. terima kasih, alodokter",id
Sgt membantu 🙏😊💙,sgt membantu,id
Sangat bagus dokternya sangat cepat untuk merespon,sangat bagus dokternya sangat cepat untuk merespon,id
Customer service say to me this app it's free if you want to joint etc but the fact this take my money every month. Very disappointed,customer service say to me this application it is free if you want to joint etc but the fact this take my money every month. very disappointed,en
"Buat unsubscribe ribet, giliran nawarin aja tele marketingny kenceng, parah sih","buat unsubscribe ribet, giliran nawarin aja tele marketingny kenceng, parah sih",id
Sangat membantu untuk bertanya hal2 seputar kesahatan tanpa harus ke tempat praktek dokter,sangat membantu untuk bertanya hal2 seputar kesahatan tanpa harus ke tempat praktek dokter,id
STOP F SELLING OUR DATA,stop f selling our data,af
The doctor so hamble and they obviously fast responses. Thank you for all doctors. You're our hero❤️,the doctor so hamble and they obviously fast responses. thank you for all doctors. you are our hero,en
Thx Good dr,thanks good dr,en
"halo, hari ini pesan obat dan pesanan saya ditolak. pesanan obat dengan harga yang lumayan, namun tidak lgsung di refund oleh alodokter. katanya 3 hari pengerjaan tdk termasuk sabtu & minggu. itu sangat lama, pdhal saya butuh obat cepat. itu pun krn kesalahan toko yg menolak pesanan saya bukan krn saya yg cancel sendiri. mohon bantuan untuk proses refund dengan cpt, supaya bisa beli obat lg di tmpat lain","halo, hari ini pesan obat dan pesanan saya ditolak. pesanan obat dengan harga yang lumayan, namun tidak lgsung di refund oleh alodokter. katanya 3 hari pengerjaan tdk termasuk sabtu & minggu. itu sangat lama, pdhal saya butuh obat cepat. itu pun krn kesalahan toko yg menolak pesanan saya bukan krn saya yg cancel sendiri. mohon bantuan untuk proses refund dengan cpt, supaya bisa beli obat lg di tmpat lain",id
Sangat menolong Saya,sangat menolong saya,tl
"Respon cepat, penjelasan lengkap","respon cepat, penjelasan lengkap",id
Explain yourself! Did you sell users' phone numbers? How about some manners?,explain yourself! did you sell users' phone numbers? how about some manners?,en
Dokternya semua baik dan kompeten,dokternya semua baik dan kompeten,id
thanks atas penjelasanya yg jelas smg barokah amiin,thanks atas penjelasanya yg jelas smg barokah amiin,id
GAPERNAH DAFTAR SEKALIPUN TAPI SETIAP BULAN POTONGAN 39RIBU AUTODEBIT DI ATM,gapernah daftar sekalipun tapi setiap bulan potongan 39ribu autodebit di atm,id
"If chatting with a general practitioner for free feels like talking to a bot, mental things must be called depression. very unworthy. if the question is always answered like that then why is there a free doctor? Just make everything paid, don't hesitate!","if chatting with a general practitioner for free feels like talking to a bot, mental things must be called depression. very unworthy. if the question is always answered like that then why is there a free doctor? just make everything paid, do not hesitate!",en
Easy to use and so helpful,easy to use and so helpful,en
Data nomor diperjual belikan kah? Kenapa nelpon2 terus,data nomor diperjual belikan kah? kenapa nelpon2 terus,id
"Harusnya 15-20 menit sebelum dokter offline sudah ditutup pembayaran dan pendaftarannya. Ini 15 menit sebelum dokter offline masih bs daftar dan bayar, eh selesai bayar gagal nanya karena 10 menit sebelum dokter offline, malah sudah tidak bisa di-chat. Mana pembayaran hanya bs ke dokter ybs. Sia2 saja kalau urgent.","harusnya 15-20 menit sebelum dokter offline sudah ditutup pembayaran dan pendaftarannya. ini 15 menit sebelum dokter offline masih bs daftar dan bayar, eh selesai bayar gagal nanya karena 10 menit sebelum dokter offline, malah sudah tidak bisa di-chat. mana pembayaran hanya bs ke dokter ybs. sia2 saja kalau urgent.",id
"Dokter umumnya memang kompeten, tapi jika berkonsultasi mengenai hal spesifik seperti mental lebih baik langsung konsultasi saja pada dokter ahlinya.","dokter umumnya memang kompeten, tapi jika berkonsultasi mengenai hal spesifik seperti mental lebih baik langsung konsultasi saja pada dokter ahlinya.",id
Good app! 👏🏻,good application!,en
"Sangat membantu, terimakasih","sangat membantu, terimakasih",id
"this app is very very helpfull, it's different from other similar app, but it's really help me and my family a lot thanx doctors","this application is very very helpfull, it is different from other similar application, but it is really help me and my family a lot thanx doctors",en
"Jawaban dokter mudah dipahami oleh kami sbg orang awam, sangat membantu, terimakasih","jawaban dokter mudah dipahami oleh kami sbg orang awam, sangat membantu, terimakasih",id
aplikasinya sangat solutif,aplikasinya sangat solutif,tl
konyol dan amatir,konyol dan amatir,tr
Terima kasih ilmunya.... Semoga betmanfaat.,terima kasih ilmunya.... semoga betmanfaat.,id
I got called by a scammer that claimed to be one of you people offering me free chat to all doctors and about DBD insurance. I hate this.,i got called by a scammer that claimed to be one of you people offering me free chat to all doctors and about dbd insurance. i hate this.,en
"I was afraid I got a scam call from Alodokter and my data privacy leaked. They offer some kind of subs program for chatting, but they pretty nice to me. I asked the customer service via WA first to confirm that, and yes they are official from Alodokter. I asked them to call me again, because it is pretty affordable for a chat package","i was afraid i got a scam call from alodokter and my data privacy leaked. they offer some kind of subs program for chatting, but they pretty nice to me. i asked the customer service via wa first to confirm that, and yes they are official from alodokter. i asked them to call me again, because it is pretty affordable for a chat package",en
Solusi disaat pandemi dan terjangkau dg banyak penawaran promo e commerce,solusi disaat pandemi dan terjangkau dg banyak penawaran promo e commerce,id
Sangat membantu sekali. Seperti punya dokter pribadi,sangat membantu sekali. seperti punya dokter pribadi,id
Sangat membantu banyak terimakasih alo dokterr❤️❤️,sangat membantu banyak terimakasih alo dokterr,id
Its a good app. But im poor and you still need money to consult. But it still a good app,its a good application. but i am poor and you still need money to consult. but it still a good application,en
"Tidak bagus masa nomor kita bisa disalah gunain, ditelfon telfon mengakui dari alodokter kalau dapet achievement.","tidak bagus masa nomor kita bisa disalah gunain, ditelfon telfon mengakui dari alodokter kalau dapet achievement.",id
Sangat membantu sekali 👍👍👍👍👍👍👍👍👍🙏🙏🙏❤❤❤❤,sangat membantu sekali,id
"Respon super cepat, ada fitur konsul gratis..","respon super cepat, ada fitur konsul gratis..",ca
First use. Direct recomendation. Helpful!,first use. direct recomendation. helpful!,en
"Dokternya ramah, Apliaksi membanti thank u","dokternya ramah, apliaksi membanti thank you",id
You guys should do a better marketing than spam call for everyone who download this app 🙄,you guys should do a better marketing than spam call for everyone who download this application,en
"Hello doktor says mengalami kegatalan du sekitar miss v apa tg perlu dilakukan sehingga bengkak adakak cream atau ubat utk masalah tersebut adakak dusebabkan bakteria atau masalah lain ,","hello doktor says mengalami kegatalan du sekitar miss v apa tg perlu dilakukan sehingga bengkak adakak cream atau ubat utk masalah tersebut adakak dusebabkan bakteria atau masalah lain ,",id
Saya sangat puas dokter,saya sangat puas dokter,tl
"I just wanna try the apps. I fill all the data that it need. But one day later, i got called from unknown number and she offered me some subscribe system for the unlimited chat on behalf of alodokter. I dont know if that person is from alodokter or alodokter cant SECURE my personal data SAFELY. Thanks","i just want to try the application. i fill all the data that it need. but one day later, i got called from unknown number and she offered me some subscribe system for the unlimited chat on behalf of alodokter. i do not know if that person is from alodokter or alodokter cannot secure my personal data safely. thanks",en
"Hati-hati buat yg mau install alodokter sebaiknya nggak usah dulu deh sebelum dari pihak alodokter mengatasi masalah kebocoran data pengguna. Saya bahkan belum pakai jasa konsul di alodoc loh cuma sign in, nomor saya langsung kena spam call penipuan udah ada 3 bulan masih juga ditelfon dengan nomor berbeda. Kok bisa sih database pengguna bocor gini dan ini banyak yg mengalami. Tolong dong diusut!!","hati-hati buat yg mau install alodokter sebaiknya nggak usah dulu deh sebelum dari pihak alodokter mengatasi masalah kebocoran data pengguna. saya bahkan belum pakai jasa konsul di alodoc loh cuma sign in, nomor saya langsung kena spam call penipuan udah ada 3 bulan masih juga ditelfon dengan nomor berbeda. kok bisa sih database pengguna bocor gini dan ini banyak yg mengalami. tolong dong diusut!!",id
"Pemerasan cara halus, cs pinter, tpi masih kurang. Perckpan yg cma bisa jwab ""ya"" atau ""tidak"" buat yg g fokus bisa slah jwab, saldo rekening anda akan berkurang krena anda ddaftarkan sbgai planggan scara tdak lngsung.","pemerasan cara halus, cs pinter, tpi masih kurang. perckpan yg cma bisa jwab ""ya"" atau ""tidak"" buat yg g fokus bisa slah jwab, saldo rekening anda akan berkurang krena anda ddaftarkan sbgai planggan scara tdak lngsung.",id
Bagussss sangat membantu,bagussss sangat membantu,id
Dokter nya baik,dokter nya baik,id
Bagaimana cara berhenti berlangganan stelah WA saya ternyata di block oleh sales yang katanya hanya lewat dia kalo mau berhenti berlangganan,bagaimana cara berhenti berlangganan stelah wa saya ternyata di block oleh sales yang katanya hanya lewat dia kalo mau berhenti berlangganan,id
Its not recomended,its not recomended,en
Very good at the first experience ...,very good at the first experience ...,en
Pertanyaan awalnya tdk cocok karena jawabannya ya tidak.. jadi banyak yg tdk nyambung,pertanyaan awalnya tdk cocok karena jawabannya ya tidak.. jadi banyak yg tdk nyambung,id
Baguuussss.... kembangkan terus pelayanannya agar dapat membantu masyarakat. Terima kasih,baguuussss.... kembangkan terus pelayanannya agar dapat membantu masyarakat. terima kasih,id
Pertanyaan tidak di jawab,pertanyaan tidak di jawab,id
